transaction_id,customer_id,transaction_date,channel,store_id,total_amount,discount_amount,payment_method,order_status,campaign_id
TXN001156,CUST00250,2026-05-09,POS,ST008,410.16,55.93,Cash,Completed,
TXN001157,CUST00250,2026-05-12,POS,ST008,88.64,0.0,Alipay,Completed,
TXN001158,CUST00250,2026-05-13,MiniProgram,ST006,516.86,44.94,Cash,Completed,
TXN001159,CUST00250,2026-05-25,App,ST005,466.09,0.0,StoreValueCard,Completed,
TXN001160,CUST00250,2026-06-09,MiniProgram,ST008,590.59,93.97,Alipay,Completed,
TXN001161,CUST00251,2025-05-28,WeChatStore,ST010,833.06,0.0,WeChatPay,Completed,
TXN001162,CUST00251,2025-07-26,Douyin,ST010,860.42,43.3,Cash,Completed,
TXN001163,CUST00251,2025-09-12,App,ST010,1245.09,0.0,CreditCard,Completed,
TXN001164,CUST00251,2026-03-08,MiniProgram,ST002,334.06,0.0,Alipay,Completed,
TXN001165,CUST00251,2026-06-09,Tmall,ST004,600.4,81.87,Alipay,Completed,
TXN001166,CUST00251,2026-06-27,Tmall,ST001,339.75,37.75,CreditCard,Completed,
TXN001167,CUST00252,2026-05-29,Tmall,ST005,1561.08,0.0,StoreValueCard,Completed,
TXN001168,CUST00252,2026-05-29,WeChatStore,ST008,2443.86,0.0,WeChatPay,Completed,CMP003
TXN001169,CUST00253,2024-05-14,Tmall,ST008,1706.03,0.0,CreditCard,Completed,
TXN001170,CUST00253,2024-10-20,Tmall,ST009,986.04,0.0,WeChatPay,Completed,CMP001
TXN001171,CUST00253,2025-05-04,WeChatStore,ST005,379.86,0.0,StoreValueCard,Completed,
TXN001172,CUST00253,2025-09-21,Douyin,ST006,75.23,0.0,Alipay,Completed,
TXN001173,CUST00253,2026-01-03,Douyin,ST002,444.23,18.99,WeChatPay,Returned,CMP005
TXN001174,CUST00253,2026-02-25,App,ST010,80.02,0.0,CreditCard,Completed,CMP005
TXN001175,CUST00253,2026-05-03,Douyin,ST011,85.15,9.46,Alipay,Completed,
TXN001176,CUST00254,2026-05-15,POS,ST011,2691.78,197.21,Alipay,Completed,
TXN001177,CUST00254,2026-06-02,WeChatStore,ST004,464.98,82.06,CreditCard,Completed,
TXN001178,CUST00255,2024-02-20,WeChatStore,ST001,2025.37,125.73,CreditCard,Returned,
TXN001179,CUST00255,2025-04-11,POS,ST008,874.63,119.27,WeChatPay,Returned,
TXN001180,CUST00255,2025-06-19,MiniProgram,ST002,1328.63,192.21,CreditCard,Completed,
TXN001181,CUST00255,2025-07-06,Douyin,ST001,3018.64,141.71,WeChatPay,Completed,CMP004
TXN001182,CUST00256,2025-12-17,App,ST010,1038.17,105.45,WeChatPay,Completed,CMP005
TXN001183,CUST00256,2026-03-13,Douyin,ST004,511.05,90.19,WeChatPay,Completed,
TXN001184,CUST00256,2026-03-20,MiniProgram,ST003,1242.32,0.0,Cash,Completed,CMP004
TXN001185,CUST00257,2026-04-29,WeChatStore,ST007,904.02,11.67,StoreValueCard,Completed,CMP002
TXN001186,CUST00257,2026-05-01,Tmall,ST002,993.9,0.0,CreditCard,Completed,CMP003
TXN001187,CUST00257,2026-05-03,Douyin,ST003,233.42,0.0,Alipay,Completed,
TXN001188,CUST00257,2026-05-04,WeChatStore,ST005,1726.76,0.0,WeChatPay,Completed,
TXN001189,CUST00257,2026-05-06,Douyin,ST001,1030.96,140.58,WeChatPay,Completed,
TXN001190,CUST00257,2026-05-09,Douyin,ST009,1923.93,212.74,Cash,Completed,
TXN001191,CUST00257,2026-05-12,Douyin,ST003,793.63,99.32,Alipay,Completed,
TXN001192,CUST00258,2026-01-20,Tmall,ST001,1171.54,0.0,Alipay,Completed,
TXN001193,CUST00258,2026-05-05,MiniProgram,ST012,1669.62,0.0,Alipay,Completed,
TXN001194,CUST00258,2026-05-12,MiniProgram,ST012,216.23,0.0,WeChatPay,Completed,
TXN001195,CUST00259,2026-04-04,POS,ST004,1282.12,0.0,Alipay,Completed,
TXN001196,CUST00259,2026-04-04,Tmall,ST003,1334.55,77.41,Alipay,Completed,
TXN001197,CUST00259,2026-05-09,MiniProgram,ST008,2354.71,0.0,StoreValueCard,Completed,
TXN001198,CUST00259,2026-06-11,Tmall,ST012,1548.45,0.0,Alipay,Completed,
TXN001199,CUST00259,2026-06-16,Tmall,ST012,859.95,151.76,CreditCard,Completed,
TXN001200,CUST00260,2026-04-09,POS,ST004,1033.9,103.4,StoreValueCard,Completed,
TXN001201,CUST00260,2026-04-16,MiniProgram,ST004,438.65,77.41,Cash,Completed,
TXN001202,CUST00260,2026-04-21,POS,ST004,80.35,0.0,WeChatPay,Completed,
TXN001203,CUST00260,2026-04-23,Tmall,ST010,792.68,47.07,StoreValueCard,Completed,
TXN001204,CUST00260,2026-04-27,POS,ST004,492.78,67.2,Alipay,Completed,CMP003
TXN001205,CUST00261,2025-01-05,MiniProgram,ST005,1320.93,37.61,Alipay,Completed,
TXN001206,CUST00261,2025-10-05,MiniProgram,ST006,806.31,89.59,CreditCard,Completed,
TXN001207,CUST00261,2026-05-26,Tmall,ST005,1617.62,115.9,Alipay,Completed,
TXN001208,CUST00262,2025-08-25,MiniProgram,ST004,369.05,0.0,WeChatPay,Completed,CMP002
TXN001209,CUST00263,2026-03-31,WeChatStore,ST010,409.32,72.23,CreditCard,Completed,
TXN001210,CUST00263,2026-04-01,POS,ST010,93.12,0.0,Cash,Completed,
TXN001211,CUST00263,2026-04-03,MiniProgram,ST001,1532.02,0.0,Cash,Completed,
TXN001212,CUST00263,2026-04-13,Douyin,ST010,1270.11,68.63,WeChatPay,Completed,
TXN001213,CUST00263,2026-04-17,Tmall,ST011,80.35,0.0,WeChatPay,Returned,
TXN001214,CUST00263,2026-04-20,WeChatStore,ST007,708.26,39.24,StoreValueCard,Completed,
TXN001215,CUST00263,2026-05-01,POS,ST010,318.6,11.28,Alipay,Completed,CMP005
TXN001216,CUST00264,2024-12-24,POS,ST009,1610.37,72.15,Alipay,Completed,
TXN001217,CUST00264,2024-12-29,POS,ST009,464.98,82.06,WeChatPay,Completed,
TXN001218,CUST00264,2025-12-17,WeChatStore,ST007,547.04,0.0,WeChatPay,Completed,
TXN001219,CUST00264,2026-04-25,Tmall,ST012,2509.99,0.0,CreditCard,Completed,
TXN001220,CUST00264,2026-05-22,App,ST005,2650.5,0.0,Alipay,Completed,
TXN001221,CUST00264,2026-06-25,App,ST007,2259.46,237.77,Cash,Completed,
TXN001222,CUST00265,2024-07-27,Douyin,ST012,186.24,0.0,WeChatPay,Completed,
TXN001223,CUST00265,2024-08-13,Tmall,ST001,1094.08,0.0,WeChatPay,Completed,
TXN001224,CUST00265,2025-09-18,WeChatStore,ST001,782.12,9.46,CreditCard,Completed,
TXN001225,CUST00266,2025-08-15,MiniProgram,ST002,794.98,69.13,Cash,Completed,CMP004
TXN001226,CUST00266,2025-10-25,MiniProgram,ST008,571.18,30.06,Cash,Returned,
TXN001227,CUST00266,2026-03-18,MiniProgram,ST002,3009.44,0.0,Alipay,Completed,
TXN001228,CUST00267,2026-03-25,App,ST004,529.56,8.0,CreditCard,Completed,
TXN001229,CUST00267,2026-04-03,POS,ST012,1996.36,0.0,Alipay,Completed,
TXN001230,CUST00267,2026-04-25,WeChatStore,ST005,639.02,112.77,WeChatPay,PartiallyReturned,CMP001
TXN001231,CUST00267,2026-04-27,POS,ST012,93.12,0.0,StoreValueCard,Completed,
TXN001232,CUST00267,2026-05-18,WeChatStore,ST010,887.44,98.6,CreditCard,Completed,CMP002
TXN001233,CUST00267,2026-05-20,MiniProgram,ST011,697.51,0.0,Cash,Completed,
TXN001234,CUST00267,2026-06-23,MiniProgram,ST003,2144.0,0.0,Cash,Completed,CMP005
TXN001235,CUST00268,2026-04-30,Douyin,ST012,561.8,0.0,Alipay,Returned,
TXN001236,CUST00268,2026-05-10,POS,ST002,189.22,0.0,WeChatPay,Completed,
TXN001237,CUST00268,2026-05-12,Tmall,ST006,94.61,0.0,WeChatPay,Completed,
TXN001238,CUST00268,2026-05-24,POS,ST002,474.06,78.09,CreditCard,Completed,
TXN001239,CUST00268,2026-05-26,Douyin,ST011,602.31,12.5,CreditCard,Completed,
TXN001240,CUST00268,2026-06-08,App,ST005,976.48,56.55,Alipay,Completed,CMP004
TXN001241,CUST00268,2026-06-09,Douyin,ST003,1582.62,0.0,Alipay,Completed,
TXN001242,CUST00269,2024-07-30,App,ST009,189.22,0.0,StoreValueCard,PartiallyReturned,
TXN001243,CUST00269,2024-08-06,App,ST005,600.4,81.87,StoreValueCard,Completed,
TXN001244,CUST00269,2024-09-25,POS,ST003,701.79,88.3,Cash,Completed,CMP004
TXN001245,CUST00269,2025-05-18,Tmall,ST006,1099.92,95.64,Alipay,PartiallyReturned,CMP005
TXN001246,CUST00270,2026-04-05,Tmall,ST005,576.14,67.2,WeChatPay,PartiallyReturned,
TXN001247,CUST00270,2026-04-05,Douyin,ST007,471.23,0.0,StoreValueCard,Completed,
TXN001248,CUST00270,2026-04-06,MiniProgram,ST012,457.54,0.0,StoreValueCard,Returned,
TXN001249,CUST00270,2026-04-06,MiniProgram,ST005,385.46,8.0,Alipay,Completed,
TXN001250,CUST00270,2026-04-09,App,ST007,773.85,0.0,CreditCard,Completed,
TXN001251,CUST00270,2026-04-11,Douyin,ST007,189.22,0.0,Alipay,Completed,
TXN001252,CUST00270,2026-04-11,MiniProgram,ST005,1923.7,96.58,Alipay,Completed,
TXN001253,CUST00270,2026-04-14,MiniProgram,ST003,1103.32,0.0,StoreValueCard,Completed,
TXN001254,CUST00271,2026-06-01,POS,ST006,621.24,0.0,StoreValueCard,Completed,
TXN001255,CUST00271,2026-06-14,POS,ST006,73.36,10.0,StoreValueCard,Returned,
TXN001256,CUST00272,2024-09-01,App,ST005,613.05,108.19,StoreValueCard,Completed,
TXN001257,CUST00272,2025-02-10,POS,ST012,640.34,0.0,Alipay,Completed,
TXN001258,CUST00272,2025-05-19,Tmall,ST008,1309.78,0.0,CreditCard,Completed,
TXN001259,CUST00273,2026-06-02,POS,ST003,369.05,0.0,WeChatPay,Completed,
TXN001260,CUST00274,2026-03-18,Tmall,ST003,1411.54,32.43,WeChatPay,Completed,CMP002
TXN001261,CUST00274,2026-04-19,Douyin,ST005,359.94,0.0,StoreValueCard,Completed,
TXN001262,CUST00275,2025-05-14,MiniProgram,ST011,484.0,0.0,Cash,Completed,
TXN001263,CUST00275,2025-09-13,POS,ST006,369.05,0.0,CreditCard,Returned,
TXN001264,CUST00275,2026-05-31,Douyin,ST012,1781.62,0.0,WeChatPay,Completed,
TXN001265,CUST00276,2025-12-31,Douyin,ST012,1171.54,0.0,Alipay,Completed,
TXN001266,CUST00276,2026-01-15,Tmall,ST011,947.34,0.0,StoreValueCard,Completed,CMP002
TXN001267,CUST00276,2026-03-03,Douyin,ST002,697.51,0.0,CreditCard,Completed,
TXN001268,CUST00276,2026-05-25,MiniProgram,ST010,2341.7,132.94,WeChatPay,Completed,
TXN001269,CUST00277,2026-06-19,WeChatStore,ST003,470.7,0.0,Alipay,PartiallyReturned,
TXN001270,CUST00278,2024-06-28,Tmall,ST002,379.86,0.0,StoreValueCard,PartiallyReturned,
TXN001271,CUST00278,2024-06-28,Douyin,ST006,601.24,0.0,Cash,Completed,
TXN001272,CUST00278,2025-03-02,Tmall,ST006,391.51,0.0,Alipay,Completed,
TXN001273,CUST00278,2025-03-02,Tmall,ST002,516.06,0.0,Alipay,Completed,
TXN001274,CUST00278,2025-04-27,Douyin,ST012,160.04,0.0,CreditCard,Completed,
TXN001275,CUST00278,2025-06-04,WeChatStore,ST001,706.91,7.45,StoreValueCard,Completed,
TXN001276,CUST00278,2025-09-26,POS,ST009,516.86,44.94,StoreValueCard,Completed,CMP005
TXN001277,CUST00278,2025-12-21,POS,ST009,1184.85,209.09,Alipay,Completed,
TXN001278,CUST00278,2026-04-12,Douyin,ST007,987.8,8.08,Alipay,PartiallyReturned,
TXN001279,CUST00278,2026-05-12,POS,ST009,1145.95,90.6,Alipay,Completed,
TXN001280,CUST00279,2026-01-03,Douyin,ST012,597.78,0.0,StoreValueCard,Completed,CMP006
TXN001281,CUST00279,2026-01-20,Douyin,ST007,1254.55,139.39,Alipay,Completed,CMP003
TXN001282,CUST00279,2026-01-26,App,ST007,614.04,68.23,Alipay,Completed,
TXN001283,CUST00279,2026-02-19,Douyin,ST011,1427.96,90.19,StoreValueCard,Completed,
TXN001284,CUST00279,2026-03-18,MiniProgram,ST003,516.06,0.0,Alipay,Completed,
TXN001285,CUST00280,2026-03-31,App,ST008,475.98,84.0,Cash,Completed,CMP003
TXN001286,CUST00280,2026-04-18,POS,ST003,250.24,0.0,StoreValueCard,Completed,
TXN001287,CUST00280,2026-05-05,Tmall,ST003,1381.17,0.0,StoreValueCard,Completed,CMP005
TXN001288,CUST00280,2026-05-19,MiniProgram,ST002,1629.11,134.83,WeChatPay,Completed,
TXN001289,CUST00280,2026-05-27,MiniProgram,ST012,70.86,12.5,Cash,PartiallyReturned,
TXN001290,CUST00280,2026-05-27,App,ST010,80.42,14.19,Cash,Completed,
TXN001291,CUST00281,2025-07-26,Douyin,ST002,484.0,0.0,WeChatPay,Completed,
TXN001292,CUST00281,2025-08-06,Tmall,ST008,1543.92,0.0,WeChatPay,Completed,
TXN001293,CUST00282,2026-05-14,Tmall,ST008,148.67,12.93,WeChatPay,Completed,
TXN001294,CUST00282,2026-06-06,POS,ST009,73.36,10.0,WeChatPay,Completed,
TXN001295,CUST00283,2025-01-23,Tmall,ST004,79.78,8.86,Cash,Completed,
TXN001296,CUST00283,2025-10-14,Tmall,ST011,588.24,26.57,CreditCard,Completed,
TXN001297,CUST00283,2026-04-14,Tmall,ST012,845.25,0.0,CreditCard,Completed,
TXN001298,CUST00284,2026-01-19,POS,ST007,2581.56,183.38,StoreValueCard,Completed,
TXN001299,CUST00284,2026-01-19,MiniProgram,ST012,1594.46,45.58,Cash,Completed,CMP005
TXN001300,CUST00284,2026-01-24,Tmall,ST002,1181.46,60.12,WeChatPay,Completed,
TXN001301,CUST00284,2026-05-05,App,ST003,695.36,90.79,Cash,Completed,
TXN001302,CUST00284,2026-05-17,MiniProgram,ST011,1171.31,144.67,Cash,Completed,
TXN001303,CUST00284,2026-05-22,App,ST012,1030.0,51.61,CreditCard,Completed,CMP001
TXN001304,CUST00285,2025-02-01,App,ST004,1081.28,0.0,CreditCard,Completed,
TXN001305,CUST00285,2025-09-24,POS,ST007,916.91,0.0,Cash,Completed,
TXN001306,CUST00285,2025-10-28,Douyin,ST009,1679.06,0.0,Alipay,Completed,
TXN001307,CUST00285,2026-01-26,Douyin,ST005,947.13,0.0,Cash,Completed,
TXN001308,CUST00285,2026-05-27,MiniProgram,ST002,1931.64,0.0,CreditCard,PartiallyReturned,CMP002
TXN001309,CUST00285,2026-06-01,App,ST007,825.22,91.69,Cash,Completed,
TXN001310,CUST00286,2025-10-09,MiniProgram,ST007,339.75,37.75,StoreValueCard,PartiallyReturned,
TXN001311,CUST00287,2025-04-02,MiniProgram,ST005,657.56,0.0,Alipay,Completed,
TXN001312,CUST00287,2025-12-02,POS,ST001,1057.59,0.0,WeChatPay,Returned,
TXN001313,CUST00288,2025-04-16,WeChatStore,ST004,1695.43,0.0,Cash,Completed,
TXN001314,CUST00288,2025-05-09,POS,ST006,3016.94,361.24,WeChatPay,Completed,
TXN001315,CUST00288,2025-07-26,Douyin,ST010,697.51,0.0,Alipay,Completed,
TXN001316,CUST00289,2026-02-17,App,ST002,1357.74,120.61,WeChatPay,Completed,
TXN001317,CUST00289,2026-03-10,Douyin,ST005,360.87,18.99,Alipay,Completed,
TXN001318,CUST00289,2026-04-05,POS,ST004,515.18,44.8,Alipay,Completed,
TXN001319,CUST00289,2026-04-10,WeChatStore,ST002,470.7,0.0,StoreValueCard,Completed,
TXN001320,CUST00290,2026-03-29,Tmall,ST006,720.56,0.0,WeChatPay,Returned,
TXN001321,CUST00290,2026-04-15,WeChatStore,ST010,1938.6,0.0,Alipay,Completed,
TXN001322,CUST00290,2026-05-09,App,ST008,250.72,0.0,WeChatPay,Completed,
TXN001323,CUST00291,2026-05-25,App,ST003,83.36,0.0,Alipay,Completed,
TXN001324,CUST00291,2026-05-25,WeChatStore,ST004,1370.42,0.0,StoreValueCard,Completed,CMP004
TXN001325,CUST00291,2026-05-26,Douyin,ST012,685.49,0.0,StoreValueCard,Completed,
TXN001326,CUST00291,2026-06-02,POS,ST001,759.72,0.0,Cash,Completed,
TXN001327,CUST00291,2026-06-03,Tmall,ST012,807.06,0.0,StoreValueCard,Completed,
TXN001328,CUST00291,2026-06-09,MiniProgram,ST006,993.51,37.7,WeChatPay,Completed,
TXN001329,CUST00292,2026-05-28,App,ST008,464.98,82.06,Alipay,Completed,
TXN001330,CUST00292,2026-06-05,Douyin,ST004,1858.9,0.0,StoreValueCard,Completed,
TXN001331,CUST00293,2026-06-27,Douyin,ST012,1335.54,0.0,Alipay,Completed,CMP002
TXN001332,CUST00293,2026-06-30,Tmall,ST005,216.23,0.0,Alipay,Completed,
TXN001333,CUST00294,2026-04-24,MiniProgram,ST011,1470.24,85.76,WeChatPay,Returned,
TXN001334,CUST00294,2026-05-20,POS,ST004,2183.39,260.64,CreditCard,Completed,
TXN001335,CUST00294,2026-05-22,WeChatStore,ST001,1589.37,14.85,StoreValueCard,Completed,CMP001
TXN001336,CUST00295,2024-09-16,Douyin,ST006,333.93,17.58,Alipay,Completed,
TXN001337,CUST00295,2024-10-15,POS,ST011,516.06,0.0,StoreValueCard,Completed,CMP003
TXN001338,CUST00295,2024-12-20,App,ST007,824.7,71.65,Cash,Completed,
TXN001339,CUST00295,2025-07-02,App,ST010,846.89,73.64,WeChatPay,Completed,
TXN001340,CUST00295,2026-03-24,WeChatStore,ST009,299.29,0.0,WeChatPay,Completed,
TXN001341,CUST00295,2026-03-26,Tmall,ST009,556.75,0.0,Alipay,Completed,CMP003
TXN001342,CUST00296,2025-04-26,WeChatStore,ST008,334.06,0.0,StoreValueCard,Returned,
TXN001343,CUST00296,2025-07-02,App,ST003,615.96,50.11,CreditCard,Completed,CMP001
TXN001344,CUST00296,2025-09-28,POS,ST005,664.4,90.6,Alipay,Completed,
TXN001345,CUST00296,2025-10-16,POS,ST005,516.06,0.0,Alipay,Completed,
TXN001346,CUST00296,2026-05-02,MiniProgram,ST001,381.06,51.96,Cash,Completed,
TXN001347,CUST00296,2026-05-02,Douyin,ST009,505.62,56.18,Cash,Completed,
TXN001348,CUST00297,2025-08-21,WeChatStore,ST010,701.57,68.43,WeChatPay,Completed,
TXN001349,CUST00297,2025-08-21,Douyin,ST009,516.08,0.0,CreditCard,Returned,CMP002
TXN001350,CUST00297,2025-09-29,MiniProgram,ST007,379.86,0.0,StoreValueCard,Completed,
TXN001351,CUST00297,2025-11-09,Tmall,ST002,293.97,40.09,Alipay,Completed,
TXN001352,CUST00297,2025-11-14,App,ST002,177.28,0.0,WeChatPay,Completed,CMP002
TXN001353,CUST00297,2025-12-12,Douyin,ST006,381.06,51.96,Alipay,Completed,
TXN001354,CUST00297,2026-02-19,App,ST012,633.83,49.7,WeChatPay,PartiallyReturned,
TXN001355,CUST00297,2026-05-04,App,ST001,471.23,0.0,WeChatPay,Completed,
TXN001356,CUST00297,2026-05-24,App,ST003,752.66,61.93,WeChatPay,Completed,CMP004
TXN001357,CUST00298,2025-06-27,Tmall,ST006,1594.04,0.0,CreditCard,Completed,
TXN001358,CUST00298,2025-07-07,POS,ST006,1498.02,169.22,Alipay,Completed,
TXN001359,CUST00298,2025-10-10,App,ST001,1956.96,104.55,Cash,Completed,
TXN001360,CUST00298,2025-11-08,Tmall,ST007,930.76,80.94,Alipay,Completed,
TXN001361,CUST00298,2026-04-26,App,ST012,1987.87,87.12,StoreValueCard,Completed,
TXN001362,CUST00298,2026-05-09,WeChatStore,ST007,490.26,25.8,CreditCard,Completed,
TXN001363,CUST00298,2026-06-11,App,ST011,1739.07,34.22,Cash,Completed,
TXN001364,CUST00299,2026-05-17,Douyin,ST005,396.18,69.91,WeChatPay,PartiallyReturned,CMP006
TXN001365,CUST00299,2026-06-10,POS,ST011,189.22,0.0,Alipay,Completed,
TXN001366,CUST00300,2025-11-26,POS,ST012,528.91,27.84,CreditCard,Completed,CMP006
TXN001367,CUST00300,2026-01-04,Tmall,ST008,784.53,0.0,WeChatPay,Completed,
TXN001368,CUST00300,2026-03-20,Tmall,ST009,963.1,0.0,CreditCard,Completed,
TXN001369,CUST00300,2026-04-13,POS,ST012,190.28,25.95,StoreValueCard,Completed,CMP001
TXN001370,CUST00300,2026-06-29,MiniProgram,ST008,2020.48,52.87,CreditCard,Completed,
TXN001371,CUST00301,2026-06-06,POS,ST002,1842.52,163.34,Cash,Completed,CMP005
TXN001372,CUST00302,2026-03-26,MiniProgram,ST003,947.13,0.0,Cash,Completed,
TXN001373,CUST00302,2026-04-04,MiniProgram,ST007,1094.08,0.0,WeChatPay,Returned,
TXN001374,CUST00302,2026-05-01,WeChatStore,ST009,980.06,108.9,StoreValueCard,Completed,
TXN001375,CUST00302,2026-05-06,WeChatStore,ST011,2257.45,0.0,CreditCard,Completed,
TXN001376,CUST00302,2026-05-18,MiniProgram,ST005,567.89,29.89,Alipay,Completed,
TXN001377,CUST00302,2026-06-15,MiniProgram,ST002,171.34,14.9,WeChatPay,Completed,
TXN001378,CUST00303,2025-06-08,POS,ST007,161.6,0.0,CreditCard,Completed,
TXN001379,CUST00303,2025-06-17,Tmall,ST009,1153.72,19.39,Cash,Completed,
TXN001380,CUST00303,2025-09-23,Tmall,ST004,419.48,46.61,StoreValueCard,Completed,
TXN001381,CUST00303,2025-10-09,WeChatStore,ST008,80.8,0.0,CreditCard,Completed,CMP003
TXN001382,CUST00303,2025-11-05,WeChatStore,ST004,1081.72,132.0,Cash,Completed,
TXN001383,CUST00303,2026-01-01,App,ST007,369.05,0.0,Alipay,Completed,
TXN001384,CUST00303,2026-01-26,WeChatStore,ST012,440.6,0.0,CreditCard,Completed,
TXN001385,CUST00303,2026-02-23,App,ST009,831.85,0.0,StoreValueCard,PartiallyReturned,CMP001
TXN001386,CUST00303,2026-03-12,POS,ST007,1283.69,0.0,Cash,Completed,
TXN001387,CUST00303,2026-03-22,MiniProgram,ST011,880.31,54.75,CreditCard,Completed,
TXN001388,CUST00303,2026-04-29,MiniProgram,ST001,484.0,0.0,Alipay,Completed,
TXN001389,CUST00303,2026-05-11,Douyin,ST005,263.54,0.0,Alipay,Completed,
TXN001390,CUST00304,2026-04-27,MiniProgram,ST008,547.04,0.0,StoreValueCard,Completed,
TXN001391,CUST00304,2026-05-04,Douyin,ST002,615.91,68.43,WeChatPay,Completed,CMP003
TXN001392,CUST00304,2026-05-07,Douyin,ST011,852.42,94.71,StoreValueCard,Completed,
TXN001393,CUST00304,2026-06-15,MiniProgram,ST004,1371.31,121.95,Cash,Completed,
TXN001394,CUST00305,2025-07-25,WeChatStore,ST007,1107.82,0.0,Cash,Completed,
TXN001395,CUST00306,2026-02-02,App,ST007,379.86,0.0,CreditCard,Completed,
TXN001396,CUST00306,2026-03-11,WeChatStore,ST001,94.61,0.0,Alipay,Completed,
TXN001397,CUST00306,2026-03-27,WeChatStore,ST005,1150.21,68.52,CreditCard,Completed,
TXN001398,CUST00306,2026-03-31,POS,ST008,1478.91,0.0,WeChatPay,Completed,CMP001
TXN001399,CUST00306,2026-04-17,App,ST007,150.46,0.0,WeChatPay,Completed,CMP003
TXN001400,CUST00306,2026-05-18,POS,ST008,640.34,0.0,Cash,Completed,
TXN001401,CUST00306,2026-06-04,POS,ST008,559.98,0.0,StoreValueCard,Completed,
TXN001402,CUST00306,2026-06-07,MiniProgram,ST010,62.29,0.0,Alipay,Completed,
TXN001403,CUST00306,2026-06-16,MiniProgram,ST001,1196.28,4.66,CreditCard,Completed,
TXN001404,CUST00306,2026-06-17,Tmall,ST011,640.34,0.0,CreditCard,Completed,
TXN001405,CUST00306,2026-06-20,POS,ST008,640.34,0.0,WeChatPay,Completed,
TXN001406,CUST00306,2026-06-29,Tmall,ST005,1479.9,0.0,Cash,Completed,
TXN001407,CUST00307,2026-04-18,Tmall,ST009,1254.96,55.36,Cash,Completed,
TXN001408,CUST00307,2026-05-28,Tmall,ST007,516.08,0.0,StoreValueCard,Completed,CMP004
TXN001409,CUST00308,2026-05-23,Tmall,ST009,421.89,37.99,StoreValueCard,Completed,
TXN001410,CUST00308,2026-06-23,Douyin,ST010,1404.77,37.99,Alipay,Completed,CMP003
TXN001411,CUST00309,2024-03-24,MiniProgram,ST011,547.04,0.0,CreditCard,Completed,
TXN001412,CUST00309,2024-11-09,Tmall,ST003,2039.39,0.0,Alipay,Completed,
TXN001413,CUST00309,2025-04-02,WeChatStore,ST002,3450.28,0.0,Cash,Completed,
TXN001414,CUST00309,2025-05-26,App,ST010,2285.24,0.0,StoreValueCard,Completed,CMP002
TXN001415,CUST00309,2026-01-22,WeChatStore,ST007,895.9,0.0,Alipay,Completed,
TXN001416,CUST00309,2026-05-17,App,ST012,1136.36,0.0,StoreValueCard,Completed,
TXN001417,CUST00309,2026-06-08,Tmall,ST005,1533.08,0.0,Alipay,Completed,
TXN001418,CUST00309,2026-06-08,POS,ST012,905.91,71.73,Alipay,Completed,
TXN001419,CUST00310,2026-01-16,WeChatStore,ST001,2144.87,142.8,Alipay,Completed,CMP006
TXN001420,CUST00310,2026-01-17,POS,ST001,1913.18,71.67,WeChatPay,Returned,
TXN001421,CUST00310,2026-02-07,POS,ST001,973.15,108.13,Alipay,Completed,CMP003
TXN001422,CUST00310,2026-02-11,POS,ST001,2139.22,49.3,Cash,PartiallyReturned,
TXN001423,CUST00310,2026-04-25,App,ST012,1218.51,23.54,CreditCard,Completed,CMP004
TXN001424,CUST00310,2026-05-15,MiniProgram,ST007,1220.99,146.14,Cash,Completed,
TXN001425,CUST00310,2026-06-07,Douyin,ST008,1631.47,0.0,Alipay,Completed,
TXN001426,CUST00311,2025-06-13,MiniProgram,ST011,640.34,0.0,Alipay,Completed,
TXN001427,CUST00311,2025-12-28,App,ST002,670.27,0.0,CreditCard,Completed,CMP004
TXN001428,CUST00311,2026-04-07,Douyin,ST008,1364.19,23.54,WeChatPay,Completed,
TXN001429,CUST00311,2026-05-04,POS,ST010,470.7,0.0,CreditCard,Completed,
TXN001430,CUST00312,2026-03-28,App,ST004,1781.74,101.02,WeChatPay,Completed,
TXN001431,CUST00312,2026-04-06,WeChatStore,ST004,1393.94,0.0,WeChatPay,Completed,
TXN001432,CUST00312,2026-04-12,Douyin,ST001,597.78,0.0,CreditCard,Completed,
TXN001433,CUST00312,2026-04-12,App,ST007,475.98,84.0,WeChatPay,Completed,CMP002
TXN001434,CUST00312,2026-04-24,Douyin,ST006,1835.06,96.58,CreditCard,Completed,CMP006
TXN001435,CUST00313,2025-12-11,MiniProgram,ST004,334.06,0.0,Cash,Completed,CMP004
TXN001436,CUST00313,2026-01-25,Tmall,ST009,1368.68,0.0,StoreValueCard,Completed,
TXN001437,CUST00313,2026-02-02,POS,ST001,334.06,0.0,CreditCard,Completed,
TXN001438,CUST00313,2026-05-01,MiniProgram,ST003,398.38,34.64,CreditCard,Completed,
TXN001439,CUST00313,2026-05-14,Tmall,ST007,298.53,0.0,WeChatPay,Completed,
TXN001440,CUST00313,2026-06-16,Tmall,ST008,1256.72,56.63,StoreValueCard,Completed,
TXN001441,CUST00314,2024-12-29,POS,ST008,1072.0,0.0,CreditCard,Completed,
TXN001442,CUST00314,2025-05-24,Tmall,ST012,1019.19,88.63,StoreValueCard,Completed,
TXN001443,CUST00314,2025-05-31,Douyin,ST010,1072.0,0.0,Alipay,Completed,
TXN001444,CUST00314,2025-06-16,Tmall,ST005,467.68,63.77,CreditCard,Completed,
