event_id,customer_id,event_timestamp,event_type,channel,product_id,session_id,value
EVT0000250,CUST00032,2026-04-15 22:49:00,add_to_cart,WeChat,PRD0042,694b5a8afb92e9,0.938
EVT0000251,CUST00032,2026-03-28 15:24:00,wishlist_add,Douyin,PRD0047,03301befb604fa,0.252
EVT0000252,CUST00032,2026-04-21 14:15:00,live_stream_view,WeChat,PRD0042,5fec83f81c45b2,0.62
EVT0000253,CUST00032,2026-04-04 20:21:00,product_view,App,PRD0041,658e75af5a356a,0.666
EVT0000254,CUST00033,2026-01-27 11:34:00,store_visit,WeChat,PRD0058,8a86ae28f7c18c,0.368
EVT0000255,CUST00033,2026-03-16 10:38:00,page_view,Tmall,PRD0063,9a49780df257b8,0.341
EVT0000256,CUST00033,2026-03-04 12:14:00,product_view,WeChat,PRD0064,3eed9f3668757a,0.638
EVT0000257,CUST00033,2026-06-16 12:21:00,page_view,MiniProgram,PRD0066,28faa32f439cd2,0.396
EVT0000258,CUST00033,2026-03-21 17:55:00,page_view,App,PRD0064,c261642166ccc2,0.463
EVT0000259,CUST00033,2026-04-06 15:46:00,product_view,Tmall,PRD0064,69653ce8d93d3f,0.423
EVT0000260,CUST00033,2026-02-21 12:04:00,store_visit,WeChat,PRD0055,b828ec0f81f2c3,0.673
EVT0000261,CUST00033,2026-02-07 09:42:00,live_stream_view,POS,PRD0061,35cb8243398df6,0.102
EVT0000262,CUST00033,2026-04-11 20:17:00,page_view,Tmall,PRD0055,f266628bd9321a,0.821
EVT0000263,CUST00033,2026-01-02 16:31:00,wishlist_add,POS,PRD0070,9cf1dae266c7ef,0.323
EVT0000264,CUST00033,2026-01-06 12:47:00,product_view,App,PRD0066,f93f98edaf0cfb,0.365
EVT0000265,CUST00033,2026-04-26 17:10:00,add_to_cart,Douyin,PRD0069,e167faf0f096b1,0.133
EVT0000266,CUST00034,2026-05-02 13:50:00,product_view,MiniProgram,PRD0064,a998bbfe8ff790,0.853
EVT0000267,CUST00034,2025-08-03 12:40:00,page_view,WeChat,PRD0060,5764678d9bf688,0.599
EVT0000268,CUST00035,2026-03-24 11:58:00,coupon_click,Tmall,PRD0062,6721e5e817d86f,0.203
EVT0000269,CUST00036,2026-01-13 14:00:00,product_view,WeChat,PRD0011,5381d0bddd051c,0.924
EVT0000270,CUST00036,2026-05-29 08:32:00,add_to_cart,WeChat,PRD0001,14c401bd911fbb,0.461
EVT0000271,CUST00036,2026-01-15 14:42:00,add_to_cart,MiniProgram,PRD0004,5c6e5a6a7671ad,0.714
EVT0000272,CUST00036,2026-04-02 16:06:00,search,MiniProgram,PRD0009,6e2e10ebe43214,0.943
EVT0000273,CUST00036,2026-06-24 20:48:00,store_visit,Douyin,PRD0012,dd44e650c679b4,0.512
EVT0000274,CUST00036,2026-05-29 17:47:00,search,Tmall,PRD0013,c556289f2463d4,0.532
EVT0000275,CUST00036,2026-02-24 19:31:00,page_view,Tmall,PRD0002,62411caa4bc2b5,0.426
EVT0000276,CUST00036,2026-03-18 21:31:00,coupon_click,POS,PRD0014,db2d92a84d805f,0.221
EVT0000277,CUST00037,2026-03-05 15:00:00,page_view,WeChat,PRD0001,00c4ef4ed8ee18,0.338
EVT0000278,CUST00037,2026-06-27 08:11:00,product_view,WeChat,PRD0011,a7429a9a1472ea,0.158
EVT0000279,CUST00037,2026-01-27 16:04:00,search,WeChat,PRD0015,41e80c5d38183b,0.971
EVT0000280,CUST00037,2026-04-12 09:27:00,live_stream_view,POS,PRD0001,120cbdac47fbd0,0.373
EVT0000281,CUST00037,2026-02-25 08:33:00,page_view,MiniProgram,PRD0003,1149338a25cda4,0.466
EVT0000282,CUST00037,2026-01-27 20:46:00,product_view,Tmall,PRD0004,4759f93d866f73,0.949
EVT0000283,CUST00037,2026-02-21 08:16:00,product_view,POS,PRD0009,290288a218bf50,0.974
EVT0000284,CUST00037,2026-05-18 16:35:00,search,MiniProgram,PRD0003,504cd113b7e458,0.377
EVT0000285,CUST00037,2026-03-19 18:20:00,page_view,App,PRD0016,5b618d3a698f8c,0.659
EVT0000286,CUST00038,2026-03-11 08:24:00,page_view,Tmall,PRD0002,b39cde48829ad4,0.871
EVT0000287,CUST00038,2026-04-10 18:22:00,coupon_click,POS,PRD0012,b2d36af68158ae,0.3
EVT0000288,CUST00038,2026-05-18 13:26:00,product_view,POS,PRD0006,439a0a67ad8a66,0.731
EVT0000289,CUST00038,2026-01-12 19:09:00,product_view,App,PRD0003,4b44e11e6312a9,0.644
EVT0000290,CUST00038,2026-03-16 19:48:00,search,Tmall,PRD0013,a0e3bf98aa27ed,0.109
EVT0000291,CUST00038,2026-01-02 08:57:00,page_view,Douyin,PRD0002,0be0a7d8cd4f35,0.231
EVT0000292,CUST00038,2026-04-30 16:11:00,page_view,Douyin,PRD0012,70b9c5297c1dc0,0.151
EVT0000293,CUST00038,2026-01-19 12:13:00,coupon_click,MiniProgram,PRD0013,f6abe3e78c2a54,0.172
EVT0000294,CUST00038,2026-05-23 08:23:00,live_stream_view,App,PRD0010,529507d2e29a91,0.285
EVT0000295,CUST00038,2026-05-12 08:52:00,product_view,MiniProgram,PRD0011,dea4ab0129207a,0.81
EVT0000296,CUST00038,2026-04-26 13:40:00,product_view,POS,PRD0003,f94d8d80d22351,0.883
EVT0000297,CUST00038,2026-03-29 09:05:00,store_visit,Tmall,PRD0010,60c64946400515,0.923
EVT0000298,CUST00038,2026-01-11 19:20:00,page_view,MiniProgram,PRD0018,b721287fb525cb,0.476
EVT0000299,CUST00039,2026-02-04 22:07:00,page_view,POS,PRD0026,34f807aa2a8ba7,0.663
EVT0000300,CUST00039,2026-06-23 08:29:00,coupon_click,POS,PRD0019,45e8d1369dbd62,0.467
EVT0000301,CUST00039,2026-02-22 22:53:00,wishlist_add,POS,PRD0020,dee19bb06389f8,0.143
EVT0000302,CUST00039,2026-05-31 17:04:00,add_to_cart,WeChat,PRD0032,605f338e2c122a,0.254
EVT0000303,CUST00039,2026-02-21 11:09:00,product_view,MiniProgram,PRD0033,35d731c21b105a,0.303
EVT0000304,CUST00039,2026-04-14 08:14:00,product_view,Douyin,PRD0020,7d8db2d596ba3a,0.282
EVT0000305,CUST00039,2026-02-11 14:24:00,product_view,MiniProgram,PRD0020,3d1d416c9f7e9d,0.574
EVT0000306,CUST00039,2026-02-11 19:34:00,page_view,Tmall,PRD0023,e129b8a272b203,0.16
EVT0000307,CUST00039,2026-04-14 14:29:00,product_view,Douyin,PRD0019,579aa557dfaf9e,0.592
EVT0000308,CUST00039,2026-04-01 17:27:00,page_view,Tmall,PRD0035,6f1c77bd1faaf0,0.94
EVT0000309,CUST00039,2026-05-30 19:23:00,coupon_click,MiniProgram,PRD0027,5785eb23fdc1c2,0.189
EVT0000310,CUST00039,2026-06-19 16:08:00,wishlist_add,App,PRD0024,dcb545a4ed5bb5,0.522
EVT0000311,CUST00040,2026-03-13 21:51:00,add_to_cart,Tmall,PRD0007,f5afe2f30f4251,0.128
EVT0000312,CUST00040,2026-03-11 19:12:00,add_to_cart,POS,PRD0015,81b5714b00b147,0.505
EVT0000313,CUST00040,2026-05-25 09:33:00,store_visit,MiniProgram,PRD0017,47fb94194ee91f,0.811
EVT0000314,CUST00040,2026-03-03 08:30:00,live_stream_view,WeChat,PRD0003,33c87239de92e0,0.872
EVT0000315,CUST00041,2026-04-29 12:33:00,add_to_cart,MiniProgram,PRD0044,0f51e55d535058,0.12
EVT0000316,CUST00041,2026-06-28 22:41:00,coupon_click,WeChat,PRD0043,914a32307eb3e2,0.345
EVT0000317,CUST00041,2026-06-06 21:56:00,page_view,Tmall,PRD0048,919fd9b2f9c2e0,0.169
EVT0000318,CUST00041,2026-01-31 12:40:00,page_view,Tmall,PRD0054,365fc6a333147f,0.517
EVT0000319,CUST00041,2026-04-14 16:16:00,search,WeChat,PRD0040,2e0ae434c021f0,0.198
EVT0000320,CUST00041,2026-03-12 08:17:00,search,App,PRD0047,1079f683bfb32f,0.662
EVT0000321,CUST00041,2026-02-10 14:28:00,search,MiniProgram,PRD0038,41eac7a3bb0175,0.886
EVT0000322,CUST00041,2026-05-07 18:05:00,search,Douyin,PRD0042,28d890fcd5d402,0.257
EVT0000323,CUST00041,2026-01-28 08:25:00,page_view,App,PRD0053,c1ac160075aaf5,0.854
EVT0000324,CUST00042,2026-01-20 17:15:00,page_view,Tmall,PRD0008,de554c7eb34ee9,0.126
EVT0000325,CUST00042,2026-01-14 09:02:00,wishlist_add,App,PRD0010,85f696b98d144b,0.513
EVT0000326,CUST00042,2026-04-14 20:30:00,page_view,WeChat,PRD0003,80e2e7b78ef904,0.904
EVT0000327,CUST00042,2026-04-21 14:45:00,wishlist_add,Douyin,PRD0004,ba1b8334d37c5d,0.922
EVT0000328,CUST00042,2026-05-25 18:32:00,add_to_cart,WeChat,PRD0001,735dac28695a68,0.47
EVT0000329,CUST00042,2026-03-14 18:31:00,page_view,Douyin,PRD0013,b978cdea7864eb,0.289
EVT0000330,CUST00042,2026-04-18 20:43:00,wishlist_add,MiniProgram,PRD0005,6e8063c71d4a92,0.811
EVT0000331,CUST00042,2026-03-21 12:24:00,page_view,Douyin,PRD0006,779638dbdc23b2,0.198
EVT0000332,CUST00042,2026-06-14 11:45:00,store_visit,App,PRD0014,af451772f1b6ad,0.594
EVT0000333,CUST00042,2026-05-27 21:09:00,add_to_cart,Tmall,PRD0011,cae0db5b2e81ec,0.199
EVT0000334,CUST00043,2026-02-21 12:17:00,product_view,App,PRD0064,d3d4f120f18f19,0.845
EVT0000335,CUST00043,2026-01-28 20:47:00,add_to_cart,WeChat,PRD0068,b85ac7cedb928a,0.916
EVT0000336,CUST00043,2026-04-16 10:04:00,product_view,Douyin,PRD0063,0d6208bd988a2d,0.928
EVT0000337,CUST00044,2026-05-14 14:34:00,add_to_cart,App,PRD0051,181168cdd64e14,0.904
EVT0000338,CUST00044,2026-06-30 21:09:00,search,App,PRD0042,4e607b242575d3,0.778
EVT0000339,CUST00044,2026-01-26 19:13:00,product_view,MiniProgram,PRD0042,a71f22fd37285f,0.952
EVT0000340,CUST00044,2026-03-05 14:32:00,page_view,WeChat,PRD0044,b51631bc5802d9,0.291
EVT0000341,CUST00044,2026-03-23 14:33:00,add_to_cart,App,PRD0044,e49812eafcc30b,0.469
EVT0000342,CUST00044,2026-02-07 17:31:00,product_view,Tmall,PRD0040,7177e6eff258df,0.538
EVT0000343,CUST00044,2026-04-26 13:58:00,page_view,POS,PRD0052,f4710c0b392720,0.378
EVT0000344,CUST00044,2026-03-23 15:16:00,store_visit,MiniProgram,PRD0044,77f6423399515a,0.689
EVT0000345,CUST00045,2026-06-13 21:44:00,product_view,MiniProgram,PRD0015,3b8f23fd9b5466,0.719
EVT0000346,CUST00045,2026-02-08 16:19:00,page_view,POS,PRD0013,2b1408d621a4ba,0.792
EVT0000347,CUST00045,2026-01-14 17:01:00,product_view,POS,PRD0013,c23cc7d11eea71,0.49
EVT0000348,CUST00045,2026-02-03 18:31:00,page_view,MiniProgram,PRD0013,c5e4f28061505c,0.567
EVT0000349,CUST00045,2026-01-07 12:13:00,search,App,PRD0018,d1aeaee3060814,0.493
EVT0000350,CUST00045,2026-02-13 12:43:00,page_view,POS,PRD0015,6c9f94484151f0,0.366
EVT0000351,CUST00045,2026-04-06 20:21:00,add_to_cart,MiniProgram,PRD0013,02043d439b1d78,0.535
EVT0000352,CUST00045,2026-03-04 18:33:00,coupon_click,POS,PRD0007,6e7b1299a0f1f0,0.464
EVT0000353,CUST00045,2026-07-01 21:48:00,page_view,WeChat,PRD0013,e6160fb1a1c02e,0.767
EVT0000354,CUST00045,2026-03-16 16:08:00,product_view,POS,PRD0009,edba7b80904af2,0.369
EVT0000355,CUST00045,2026-05-24 11:40:00,store_visit,Douyin,PRD0007,20b08ba11fde53,0.404
EVT0000356,CUST00045,2026-01-29 09:54:00,page_view,WeChat,PRD0004,e12dc4d29b9069,0.818
EVT0000357,CUST00046,2026-03-07 16:50:00,wishlist_add,Douyin,PRD0072,c601f110c9352f,0.425
EVT0000358,CUST00046,2025-07-17 19:13:00,live_stream_view,WeChat,PRD0061,be54e2e70d3ec6,0.327
EVT0000359,CUST00046,2025-09-20 21:43:00,page_view,Douyin,PRD0069,ecebd670b1e0e3,0.594
EVT0000360,CUST00046,2025-10-01 20:31:00,page_view,App,PRD0072,0199d9e2335a26,0.861
EVT0000361,CUST00047,2026-04-09 11:45:00,wishlist_add,Douyin,PRD0065,d2a477ea115658,0.54
EVT0000362,CUST00047,2026-06-04 22:33:00,add_to_cart,MiniProgram,PRD0064,c200b622652202,0.857
EVT0000363,CUST00047,2026-04-29 13:18:00,page_view,Tmall,PRD0071,1f5241aef7d5c4,0.165
EVT0000364,CUST00048,2025-10-19 15:36:00,page_view,Douyin,PRD0069,8928f3dab8e28d,0.72
EVT0000365,CUST00048,2025-11-01 12:16:00,page_view,Tmall,PRD0058,73e3f54e1cfca2,0.762
EVT0000366,CUST00049,2026-05-28 11:16:00,search,WeChat,PRD0041,ca9dd54674f043,0.692
EVT0000367,CUST00049,2026-01-03 15:16:00,page_view,WeChat,PRD0043,9d1594fcef234b,0.428
EVT0000368,CUST00049,2026-04-06 12:45:00,coupon_click,POS,PRD0051,e5e76534e0775e,0.411
EVT0000369,CUST00049,2026-02-12 22:49:00,page_view,POS,PRD0037,5a0c41ade33e86,0.734
EVT0000370,CUST00049,2026-04-06 14:59:00,wishlist_add,MiniProgram,PRD0053,98a6ffc169deb9,0.554
EVT0000371,CUST00049,2026-01-07 18:39:00,search,App,PRD0041,121195ea17e390,0.82
EVT0000372,CUST00049,2026-06-26 16:51:00,store_visit,WeChat,PRD0050,3119f295f0733b,0.426
EVT0000373,CUST00049,2026-01-25 11:36:00,wishlist_add,App,PRD0045,15f0ee9c828afa,0.568
EVT0000374,CUST00050,2026-06-05 19:24:00,product_view,POS,PRD0036,a23a6248f9bb34,0.434
EVT0000375,CUST00050,2026-04-11 21:39:00,search,POS,PRD0026,b6d02b38f8263d,0.792
EVT0000376,CUST00050,2026-03-19 20:09:00,live_stream_view,POS,PRD0028,de603a8cf4a6e9,0.65
EVT0000377,CUST00050,2026-01-08 15:54:00,search,POS,PRD0035,adaa9af7ebcf62,0.351
EVT0000378,CUST00050,2026-01-21 08:12:00,product_view,POS,PRD0019,eb9cf96cecfa66,0.974
EVT0000379,CUST00050,2026-04-21 08:05:00,wishlist_add,Douyin,PRD0033,b8e52c4e523e62,0.475
EVT0000380,CUST00050,2026-01-23 13:02:00,product_view,Tmall,PRD0033,47b911ce82d4a8,0.7
EVT0000381,CUST00050,2026-05-18 20:07:00,page_view,MiniProgram,PRD0030,e02308910f50b6,0.725
EVT0000382,CUST00050,2026-03-23 19:00:00,add_to_cart,POS,PRD0035,93ee1286a584ad,0.689
EVT0000383,CUST00050,2026-01-02 21:29:00,coupon_click,Douyin,PRD0024,a5e947600bb62d,0.319
EVT0000384,CUST00050,2026-03-06 11:57:00,product_view,Douyin,PRD0019,419cbb75c541d4,0.651
EVT0000385,CUST00051,2026-03-11 22:45:00,product_view,App,PRD0070,4b6e8070101426,0.62
EVT0000386,CUST00051,2026-01-26 08:35:00,store_visit,MiniProgram,PRD0066,233afa59ba7094,0.212
EVT0000387,CUST00051,2026-02-18 11:17:00,add_to_cart,WeChat,PRD0012,3ef369ab2b0cec,0.676
EVT0000388,CUST00051,2026-01-02 20:06:00,product_view,Douyin,PRD0055,ae1389ebf75f34,0.437
EVT0000389,CUST00051,2026-04-11 14:35:00,product_view,App,PRD0017,a12836ccd5b959,0.69
EVT0000390,CUST00051,2026-03-03 19:45:00,product_view,WeChat,PRD0038,cd5e9971e29b1d,0.362
EVT0000391,CUST00051,2026-02-01 10:21:00,coupon_click,MiniProgram,PRD0052,587f6128e9e545,0.14
EVT0000392,CUST00051,2026-03-26 09:40:00,product_view,POS,PRD0048,2933db6408155d,0.889
EVT0000393,CUST00051,2026-02-10 13:47:00,wishlist_add,Tmall,PRD0015,437731ea77d99d,0.812
EVT0000394,CUST00051,2026-05-18 10:01:00,product_view,POS,PRD0060,4e6cb17099edd9,0.875
EVT0000395,CUST00051,2026-04-04 22:17:00,add_to_cart,POS,PRD0066,7011f17f83bc78,0.618
EVT0000396,CUST00051,2026-05-03 16:49:00,coupon_click,Tmall,PRD0055,ef740dcb8fef2a,0.879
EVT0000397,CUST00052,2026-04-06 20:38:00,add_to_cart,WeChat,PRD0023,e8ef9c2d88374a,0.555
EVT0000398,CUST00052,2026-03-14 17:28:00,page_view,Tmall,PRD0030,2fd217fcc9cb5a,0.436
EVT0000399,CUST00052,2026-06-11 14:15:00,product_view,Tmall,PRD0021,de3147dc5ef4a7,0.933
EVT0000400,CUST00052,2026-02-06 17:01:00,search,Tmall,PRD0028,875d86a7903161,0.809
EVT0000401,CUST00052,2026-03-13 19:51:00,page_view,POS,PRD0035,d572ed7759ad4e,0.828
EVT0000402,CUST00053,2026-01-05 11:27:00,search,App,PRD0069,b1162afd032d28,0.245
EVT0000403,CUST00053,2026-06-10 19:56:00,add_to_cart,POS,PRD0061,5a0a286294e217,0.37
EVT0000404,CUST00053,2026-02-25 13:23:00,page_view,WeChat,PRD0065,116d0973e47ad0,0.243
EVT0000405,CUST00053,2026-03-25 20:15:00,wishlist_add,MiniProgram,PRD0056,28cb47be38cad9,0.295
EVT0000406,CUST00053,2026-05-03 14:46:00,wishlist_add,Douyin,PRD0071,900a773efef7ff,0.438
EVT0000407,CUST00053,2026-04-21 11:35:00,product_view,Tmall,PRD0068,87ce35476fd8c4,0.892
EVT0000408,CUST00053,2026-05-19 21:16:00,page_view,MiniProgram,PRD0059,a3f750063a9ee9,0.341
EVT0000409,CUST00053,2026-04-13 14:44:00,live_stream_view,POS,PRD0068,b9279dc1025cfc,0.482
EVT0000410,CUST00054,2026-05-09 18:50:00,store_visit,Douyin,PRD0006,c2473e0310d262,0.443
EVT0000411,CUST00054,2026-01-05 22:43:00,page_view,Tmall,PRD0001,66d62a64783130,0.68
EVT0000412,CUST00054,2026-03-18 21:22:00,coupon_click,App,PRD0004,81bfbabb6b4e2e,0.296
EVT0000413,CUST00054,2026-04-30 11:45:00,page_view,WeChat,PRD0018,2887bb770483bc,0.674
EVT0000414,CUST00054,2026-02-03 12:14:00,product_view,POS,PRD0010,b089997c0f2bc6,0.481
EVT0000415,CUST00054,2026-02-07 21:26:00,coupon_click,WeChat,PRD0002,271d64c994a290,0.747
EVT0000416,CUST00054,2026-02-25 09:19:00,page_view,MiniProgram,PRD0008,ee2d5f473b9a96,0.682
EVT0000417,CUST00054,2026-02-09 18:34:00,product_view,Douyin,PRD0015,05edfc93793dff,0.857
EVT0000418,CUST00054,2026-04-11 14:02:00,page_view,Douyin,PRD0009,574594278263e8,0.649
EVT0000419,CUST00054,2026-02-13 16:20:00,search,App,PRD0005,a36b58e2673761,0.69
EVT0000420,CUST00054,2026-06-18 17:03:00,search,Tmall,PRD0014,c3df948e9c2143,0.774
EVT0000421,CUST00054,2026-01-07 13:35:00,product_view,App,PRD0006,b64ea99cd1693d,0.436
EVT0000422,CUST00054,2026-05-19 17:54:00,page_view,Douyin,PRD0013,a72dbd54c7d4fb,0.978
EVT0000423,CUST00055,2026-01-17 12:19:00,page_view,POS,PRD0056,2a2486d51bbfb5,0.973
EVT0000424,CUST00055,2026-05-12 21:45:00,wishlist_add,Tmall,PRD0058,b169e4fa1fca31,0.343
EVT0000425,CUST00055,2026-04-05 14:39:00,page_view,MiniProgram,PRD0061,8de4049c9298da,0.1
EVT0000426,CUST00055,2026-01-28 19:17:00,wishlist_add,MiniProgram,PRD0061,b822c82cce1208,0.715
EVT0000427,CUST00055,2026-04-04 18:36:00,coupon_click,MiniProgram,PRD0067,338b513561cbb7,0.331
EVT0000428,CUST00055,2026-02-03 08:20:00,product_view,Tmall,PRD0071,0c53c2e1878751,0.105
EVT0000429,CUST00055,2026-02-27 17:39:00,page_view,POS,PRD0055,a10f30b11c8ab2,0.426
EVT0000430,CUST00055,2026-02-09 20:11:00,product_view,WeChat,PRD0068,793c0dfb5f76b1,0.349
EVT0000431,CUST00056,2026-06-26 20:12:00,add_to_cart,WeChat,PRD0003,5d92645aa281ad,0.305
EVT0000432,CUST00056,2026-02-18 10:00:00,page_view,App,PRD0011,5b7c91da04f511,0.731
EVT0000433,CUST00056,2026-03-17 13:22:00,store_visit,WeChat,PRD0013,457e2821d53aed,0.285
EVT0000434,CUST00057,2026-03-27 20:45:00,product_view,MiniProgram,PRD0072,45602c29f09ed8,0.516
EVT0000435,CUST00057,2026-02-12 13:55:00,store_visit,MiniProgram,PRD0069,3a61462495ea5a,0.991
EVT0000436,CUST00057,2026-05-21 15:02:00,product_view,POS,PRD0067,4a73f5f9b4da42,0.453
EVT0000437,CUST00057,2026-04-24 12:04:00,wishlist_add,MiniProgram,PRD0060,05c1b221788c5d,0.483
EVT0000438,CUST00057,2026-01-17 11:04:00,product_view,POS,PRD0070,4e1d0ec8b8e546,0.493
EVT0000439,CUST00057,2026-05-03 13:37:00,page_view,POS,PRD0071,bf6a4fb94c9ed0,0.67
EVT0000440,CUST00057,2026-02-26 08:56:00,product_view,App,PRD0058,0ac95e08b80ca0,0.58
EVT0000441,CUST00057,2026-06-21 10:02:00,page_view,Douyin,PRD0062,af72f8e06114e1,0.101
EVT0000442,CUST00057,2026-02-14 15:39:00,store_visit,WeChat,PRD0056,dfd970ccbf23e9,0.385
EVT0000443,CUST00057,2026-03-17 21:51:00,coupon_click,Douyin,PRD0072,764b46e51191f1,0.226
EVT0000444,CUST00057,2026-06-16 09:02:00,store_visit,WeChat,PRD0066,d64d14bb58eac7,0.23
EVT0000445,CUST00057,2026-04-10 16:41:00,product_view,POS,PRD0058,a7e0133ac00509,0.435
EVT0000446,CUST00057,2026-03-04 21:50:00,live_stream_view,App,PRD0062,5645f92e61347d,0.757
EVT0000447,CUST00058,2026-04-03 11:11:00,coupon_click,POS,PRD0011,05c5a0efa2930d,0.662
EVT0000448,CUST00058,2026-05-18 14:28:00,page_view,MiniProgram,PRD0018,6db49bddd1a993,0.943
EVT0000449,CUST00058,2026-03-28 16:14:00,live_stream_view,Tmall,PRD0009,435abdf0a237ae,0.538
EVT0000450,CUST00058,2026-02-24 12:31:00,product_view,Douyin,PRD0011,1ff06c2f01b2dc,0.378
EVT0000451,CUST00058,2026-02-01 11:39:00,search,POS,PRD0001,05d0f6985aca7d,0.451
EVT0000452,CUST00058,2026-04-08 13:41:00,live_stream_view,POS,PRD0010,d9a4dcbc82c1ac,0.223
EVT0000453,CUST00058,2026-05-29 11:45:00,add_to_cart,POS,PRD0013,e9f8fffee01355,0.51
EVT0000454,CUST00058,2026-05-27 17:27:00,product_view,POS,PRD0013,f134f063a899e9,0.473
EVT0000455,CUST00059,2026-01-26 21:10:00,store_visit,Tmall,PRD0055,fd4424f30bee83,0.739
EVT0000456,CUST00059,2026-05-28 18:33:00,wishlist_add,Tmall,PRD0061,a709fa3a98599e,0.395
EVT0000457,CUST00059,2026-01-14 15:49:00,product_view,Douyin,PRD0060,240b0434f5fe3f,0.309
EVT0000458,CUST00059,2026-06-15 15:41:00,search,App,PRD0056,c861246a502667,0.165
EVT0000459,CUST00059,2026-06-03 13:50:00,page_view,POS,PRD0065,c386188d781ee2,0.828
EVT0000460,CUST00059,2026-05-30 09:07:00,page_view,POS,PRD0061,2dc3b552ecd343,0.736
EVT0000461,CUST00059,2026-06-03 11:11:00,page_view,WeChat,PRD0062,0b590dc30f57fe,0.451
EVT0000462,CUST00059,2026-04-23 15:30:00,product_view,Douyin,PRD0056,e3492cfb1f23fe,0.636
EVT0000463,CUST00060,2026-01-18 10:13:00,add_to_cart,App,PRD0054,f0887579ae7797,0.56
EVT0000464,CUST00060,2026-06-18 22:41:00,page_view,POS,PRD0042,58bb4a2ed64363,0.663
EVT0000465,CUST00060,2026-06-23 14:27:00,search,MiniProgram,PRD0037,e174a21857d09e,0.84
EVT0000466,CUST00060,2026-01-22 22:57:00,store_visit,App,PRD0041,e79241fe9be68c,0.441
EVT0000467,CUST00060,2026-04-01 20:41:00,page_view,App,PRD0042,93ab372fef9f4c,0.463
EVT0000468,CUST00060,2026-03-01 16:28:00,page_view,App,PRD0044,4ed2c51b96f8b3,0.271
EVT0000469,CUST00060,2026-06-22 21:30:00,wishlist_add,Tmall,PRD0041,1b2322688b7349,0.952
EVT0000470,CUST00060,2026-01-05 10:21:00,coupon_click,MiniProgram,PRD0052,5ed09d9607abed,0.346
EVT0000471,CUST00060,2026-01-11 17:15:00,search,POS,PRD0051,bfe01f86ebad20,0.875
EVT0000472,CUST00060,2026-03-30 09:40:00,page_view,App,PRD0042,a771a2801f37fe,0.67
EVT0000473,CUST00060,2026-02-06 14:03:00,add_to_cart,WeChat,PRD0043,28235830758c3f,0.687
EVT0000474,CUST00060,2026-05-14 15:54:00,product_view,Douyin,PRD0046,8bce270c73a479,0.844
EVT0000475,CUST00061,2026-05-10 14:18:00,product_view,Douyin,PRD0036,f93259a886bca5,0.529
EVT0000476,CUST00062,2026-02-10 14:27:00,product_view,App,PRD0020,5cf5a274802164,0.305
EVT0000477,CUST00063,2026-03-02 22:20:00,product_view,App,PRD0064,f95b64d6085c1a,0.142
EVT0000478,CUST00063,2026-03-19 17:52:00,product_view,Douyin,PRD0071,6498cbda1cdbd6,0.236
EVT0000479,CUST00063,2026-04-21 08:26:00,product_view,Douyin,PRD0068,b7089840d80ede,0.925
EVT0000480,CUST00063,2026-02-18 16:27:00,store_visit,MiniProgram,PRD0062,c4e528bdb184cf,0.587
EVT0000481,CUST00063,2026-05-27 19:27:00,product_view,POS,PRD0072,0b6a612376c6e7,0.14
EVT0000482,CUST00064,2026-03-31 20:48:00,page_view,MiniProgram,PRD0063,2575c5a7bf2213,0.963
EVT0000483,CUST00064,2026-01-10 15:56:00,wishlist_add,MiniProgram,PRD0065,15f32a6697a285,0.144
EVT0000484,CUST00064,2026-03-21 16:46:00,live_stream_view,MiniProgram,PRD0065,a2926f4bc507f5,0.228
EVT0000485,CUST00064,2026-05-12 20:14:00,page_view,App,PRD0071,b10670a25fc855,0.108
EVT0000486,CUST00064,2026-03-25 19:54:00,search,MiniProgram,PRD0069,68377d1f436048,0.801
EVT0000487,CUST00064,2026-01-28 16:06:00,product_view,Douyin,PRD0072,7fe4df5f008afd,0.128
EVT0000488,CUST00064,2026-06-06 12:31:00,coupon_click,POS,PRD0059,deb750c29b4620,0.17
EVT0000489,CUST00064,2026-05-23 20:40:00,page_view,App,PRD0064,aaa5cf9f08e948,0.571
EVT0000490,CUST00064,2026-04-26 10:03:00,page_view,Douyin,PRD0060,7093ae867f898c,1.0
EVT0000491,CUST00064,2026-04-02 08:20:00,product_view,WeChat,PRD0058,9fa83e88f11039,0.388
EVT0000492,CUST00064,2026-06-03 08:39:00,wishlist_add,POS,PRD0067,50a9c078e6870f,0.597
EVT0000493,CUST00065,2026-04-11 09:24:00,wishlist_add,WeChat,PRD0053,3dad1c9704dbea,0.315
EVT0000494,CUST00065,2026-01-08 15:41:00,store_visit,WeChat,PRD0050,9105dd50bc20af,0.564
EVT0000495,CUST00065,2026-06-10 18:31:00,product_view,MiniProgram,PRD0041,b9d9b24f94e239,0.479
EVT0000496,CUST00066,2026-01-23 09:22:00,product_view,Douyin,PRD0025,f00d2238ecfe64,0.604
EVT0000497,CUST00066,2026-01-25 10:07:00,coupon_click,MiniProgram,PRD0022,63ea146571c33f,0.544
EVT0000498,CUST00066,2026-06-25 19:18:00,page_view,MiniProgram,PRD0033,0252cd6674977e,0.811
EVT0000499,CUST00066,2026-06-05 14:06:00,coupon_click,App,PRD0034,5db1666ce8ace4,0.709
EVT0000500,CUST00066,2026-01-31 19:37:00,add_to_cart,WeChat,PRD0020,4efd61478ffdea,0.14
